Date,Country,Continent,Population,New_Cases,Total_Cases,New_Deaths,Total_Deaths,New_Recovered,Total_Recovered,Active_Cases,New_Vaccinations,Total_Vaccinations,Vaccination_Rate,New_Tests,Total_Tests,Hospital_Patients,ICU_Patients,Positivity_Rate,Recovery_Rate,Death_Rate
2021-01-01,Argentina,South America,222338954,1330,437194,39,10834,1040,376750,49610,3554,1790210,0.81,23940,5961060,4376.0,356.0,5.56,86.17,2.48
2021-01-02,Argentina,South America,222338954,1310,438504,14,10848,1008,377758,49898,9431,1799641,0.81,24890,5027780,4303.0,294.0,5.26,86.15,2.47
2021-01-03,Argentina,South America,222338954,1888,440392,40,10888,1428,379186,50318,7706,1807347,0.81,24544,2675296,4116.0,790.0,7.69,86.1,2.47
2021-01-04,Argentina,South America,222338954,850,441242,32,10920,641,379827,50495,1168,1808515,0.81,6800,754800,1719.0,153.0,12.5,86.08,2.47
2021-01-05,Argentina,South America,222338954,1014,442256,31,10951,783,380610,50695,7079,1815594,0.82,13182,4310514,3410.0,720.0,7.69,86.06,2.48
2021-01-06,Argentina,South America,222338954,561,442817,12,10963,501,381111,50743,3132,1818726,0.82,6171,1764906,2323.0,324.0,9.09,86.07,2.48
2021-01-07,Argentina,South America,222338954,1306,444123,18,10981,1005,382116,51026,5590,1824316,0.82,20896,4555328,3343.0,219.0,6.25,86.04,2.47
2021-01-08,Argentina,South America,222338954,1386,445509,17,10998,1065,383181,51330,4205,1828521,0.82,12474,3617460,1860.0,595.0,11.11,86.01,2.47
2021-01-09,Argentina,South America,222338954,1559,447068,54,11052,1408,384589,51427,8091,1836612,0.83,23385,6617955,627.0,33.0,6.67,86.02,2.47
2021-01-10,Argentina,South America,222338954,1500,448568,24,11076,1198,385787,51705,5822,1842434,0.83,27000,9612000,335.0,,5.56,86.0,2.47
2021-01-11,Argentina,South America,222338954,1368,449936,17,11093,1225,387012,51831,5896,1848330,0.83,17784,6508944,4776.0,383.0,7.69,86.01,2.47
2021-01-12,Argentina,South America,222338954,1540,451476,50,11143,1276,388288,52045,6942,1855272,0.83,29260,9802100,979.0,649.0,5.26,86.0,2.47
2021-01-13,Argentina,South America,222338954,744,452220,19,11162,694,388982,52076,5570,1860842,,12648,1669536,796.0,24.0,5.88,86.02,2.47
2021-01-14,Argentina,South America,222338954,1430,453650,38,11200,1246,390228,52222,3695,1864537,0.84,17160,6537960,617.0,78.0,8.33,86.02,2.47
2021-01-15,Argentina,South America,222338954,1339,454989,27,11227,1269,391497,52265,4811,1869348,0.84,25441,3994237,2715.0,,5.26,86.05,2.47
2021-01-16,Argentina,South America,222338954,1019,456008,33,11260,779,392276,52472,6489,1875837,0.84,15285,2506740,4015.0,691.0,6.67,86.02,2.47
2021-01-17,Argentina,South America,222338954,904,456912,14,11274,850,393126,52512,4223,1880060,0.85,11752,2691208,3480.0,125.0,7.69,86.04,2.47
2021-01-18,Argentina,South America,222338954,0,456912,0,11274,0,393126,52512,5473,1885533,0.85,0,0,4776.0,498.0,0.0,86.04,2.47
2021-01-19,Argentina,South America,222338954,619,457531,24,11298,580,393706,52527,7101,1892634,0.85,6809,2212925,3754.0,368.0,9.09,86.05,2.47
2021-01-20,Argentina,South America,222338954,839,458370,19,11317,752,394458,52595,4934,1897568,0.85,11746,2032058,3644.0,244.0,7.14,86.06,2.47
2021-01-21,Argentina,South America,222338954,1248,459618,42,11359,1015,395473,52786,3555,1901123,0.86,17472,4315584,1528.0,,7.14,86.04,2.47
2021-01-22,Argentina,South America,222338954,73,459691,2,11361,64,395537,52793,4026,1905149,0.86,1095,296745,1014.0,555.0,6.67,86.04,2.47
2021-01-23,Argentina,South America,222338954,499,460190,13,11374,403,395940,52876,3118,1908267,0.86,4491,920655,4473.0,604.0,11.11,86.04,2.47
2021-01-24,Argentina,South America,222338954,1316,461506,35,11409,1193,397133,52964,6038,1914305,0.86,18424,1860824,2399.0,80.0,7.14,86.05,2.47
2021-01-25,Argentina,South America,222338954,755,462261,14,11423,660,397793,53045,6957,1921262,0.86,6040,1920720,167.0,333.0,12.5,86.05,2.47
2021-01-26,Argentina,South America,222338954,861,463122,13,11436,748,398541,53145,6474,1927736,0.87,14637,4098360,750.0,530.0,5.88,86.06,2.47
2021-01-27,Argentina,South America,222338954,1100,464222,18,11454,844,399385,53383,3596,1931332,0.87,9900,3861000,,118.0,11.11,86.03,2.47
2021-01-28,Argentina,South America,222338954,1206,465428,45,11499,1012,400397,53532,5176,1936508,0.87,14472,2402352,2208.0,756.0,8.33,86.03,2.47
2021-01-29,Argentina,South America,222338954,771,466199,22,11521,613,401010,53668,6949,1943457,0.87,10794,3929016,947.0,78.0,7.14,86.02,2.47
2021-01-30,Argentina,South America,222338954,1571,467770,45,11566,1219,402229,53975,3839,1947296,0.88,14139,3421638,1937.0,728.0,11.11,85.99,2.47
2021-01-31,Argentina,South America,222338954,1634,469404,18,11584,1525,403754,54066,2703,1949999,0.88,17974,4367682,3521.0,285.0,9.09,86.01,2.47
2021-02-01,Argentina,South America,222338954,923,470327,14,11598,695,404449,54280,6307,1956306,0.88,9230,2713620,1783.0,385.0,10.0,85.99,2.47
2021-02-02,Argentina,South America,222338954,1468,471795,25,11623,1383,405832,54340,7895,1964201,0.88,17616,5425728,2988.0,269.0,8.33,86.02,2.46
2021-02-03,Argentina,South America,222338954,1678,473473,36,11659,1286,407118,54696,3709,1967910,0.89,18458,7290910,1730.0,681.0,9.09,85.99,2.46
2021-02-04,Argentina,South America,222338954,779,474252,27,11686,698,407816,54750,2178,1970088,0.89,12464,4113120,1410.0,487.0,6.25,85.99,2.46
2021-02-05,Argentina,South America,222338954,1283,475535,31,11717,1242,409058,54760,2993,1973081,0.89,20528,2976560,116.0,548.0,6.25,86.02,2.46
2021-02-06,Argentina,South America,222338954,1758,477293,42,11759,1628,410686,54848,5206,1978287,0.89,26370,3375360,2111.0,366.0,6.67,86.04,2.46
2021-02-07,Argentina,South America,222338954,975,478268,37,11796,887,411573,54899,6699,1984986,0.89,11700,4235400,2195.0,588.0,8.33,86.05,2.47
2021-02-08,Argentina,South America,222338954,1159,479427,33,11829,1017,412590,55008,7139,1992125,0.9,19703,5595652,2427.0,129.0,5.88,86.06,2.47
2021-02-09,Argentina,South America,222338954,1123,480550,14,11843,896,413486,55221,4872,1996997,0.9,17968,6953616,4690.0,294.0,6.25,86.04,2.46
2021-02-10,Argentina,South America,222338954,1217,481767,15,11858,1010,414496,55413,5384,2002381,0.9,13387,4738998,1447.0,672.0,9.09,86.04,2.46
2021-02-11,Argentina,South America,222338954,1735,483502,62,11920,1351,415847,55735,7342,2009723,0.9,31230,4840650,4810.0,76.0,5.56,86.01,2.47
2021-02-12,Argentina,South America,222338954,1622,485124,62,11982,1335,417182,55960,6016,2015739,0.91,27574,7472554,694.0,431.0,5.88,85.99,2.47
2021-02-13,Argentina,South America,222338954,1359,486483,17,11999,1252,418434,56050,5776,2021515,0.91,13590,4824450,3908.0,493.0,10.0,86.01,2.47
2021-02-14,Argentina,South America,222338954,972,487455,17,12016,870,419304,56135,4823,2026338,0.91,8748,2668140,1871.0,123.0,11.11,86.02,2.47
2021-02-15,Argentina,South America,222338954,1893,489348,28,12044,1818,421122,56182,4617,2030955,0.91,20823,6850767,3143.0,180.0,9.09,86.06,2.46
2021-02-16,Argentina,South America,222338954,1612,490960,54,12098,1470,422592,56270,6153,2037108,0.92,30628,10045984,3283.0,468.0,5.26,86.07,2.46
2021-02-17,Argentina,South America,222338954,848,491808,22,12120,715,423307,56381,7814,2044922,,11872,1317792,3996.0,369.0,7.14,86.07,2.46
2021-02-18,Argentina,South America,222338954,541,492349,16,12136,416,423723,56490,6444,2051366,0.92,8115,1233480,2798.0,63.0,6.67,86.06,2.46
2021-02-19,Argentina,South America,222338954,2165,494514,72,12208,1769,425492,56814,4921,2056287,0.92,19485,4890735,393.0,469.0,11.11,86.04,2.47
2021-02-20,Argentina,South America,222338954,578,495092,13,12221,516,426008,56863,3603,2059890,0.93,5780,1260040,4305.0,699.0,10.0,86.05,2.47
2021-02-21,Argentina,South America,222338954,547,495639,7,12228,487,426495,56916,6585,2066475,0.93,8752,2100480,968.0,114.0,6.25,86.05,2.47
2021-02-22,Argentina,South America,222338954,922,496561,35,12263,773,427268,57030,3577,2070052,0.93,11986,3404024,319.0,677.0,7.69,86.05,2.47
2021-02-23,Argentina,South America,222338954,769,497330,12,12275,593,427861,57194,2561,2072613,0.93,7690,868970,4428.0,572.0,10.0,86.03,2.47
2021-02-24,Argentina,South America,222338954,1055,498385,31,12306,989,428850,57229,4792,2077405,0.93,18990,5146290,3207.0,42.0,5.56,86.05,2.47
2021-02-25,Argentina,South America,222338954,1202,499587,23,12329,974,429824,57434,3568,2080973,0.94,15626,5891002,4385.0,601.0,7.69,86.04,2.47
2021-02-26,Argentina,South America,222338954,856,500443,27,12356,708,430532,57555,5321,2086294,0.94,7704,1124784,3456.0,219.0,11.11,86.03,2.47
2021-02-27,Argentina,South America,222338954,1819,502262,34,12390,1663,432195,57677,6515,2092809,0.94,23647,5107752,4434.0,350.0,7.69,86.05,2.47
2021-02-28,Argentina,South America,222338954,886,503148,13,12403,780,432975,57770,8854,2101663,0.95,7974,2176902,513.0,265.0,11.11,86.05,2.47
2021-03-01,Argentina,South America,222338954,1176,504324,41,12444,918,433893,57987,5734,2107397,0.95,10584,3101112,4768.0,471.0,11.11,86.03,2.47
2021-03-02,Argentina,South America,222338954,1858,506182,63,12507,1530,435423,58252,4854,2112251,0.95,24154,5579574,3183.0,313.0,7.69,86.02,2.47
2021-03-03,Argentina,South America,222338954,1884,508066,32,12539,1579,437002,58525,7405,2119656,0.95,32028,8775672,3556.0,300.0,5.88,86.01,2.47
2021-03-04,Argentina,South America,222338954,723,508789,16,12555,597,437599,58635,7276,2126932,0.96,10845,3448710,3617.0,103.0,6.67,86.01,2.47
2021-03-05,Argentina,South America,222338954,1387,510176,15,12570,1321,438920,58686,5888,2132820,0.96,12483,3832281,878.0,433.0,11.11,86.03,2.46
2021-03-06,Argentina,South America,222338954,772,510948,8,12578,618,439538,58832,6326,2139146,0.96,6176,2458048,4394.0,420.0,12.5,86.02,2.46
2021-03-07,Argentina,South America,222338954,1010,511958,27,12605,797,440335,59018,4280,2143426,0.96,16160,2294720,903.0,664.0,6.25,86.01,2.46
2021-03-08,Argentina,South America,222338954,1801,513759,61,12666,1470,441805,59288,3095,2146521,0.97,27015,9131070,1121.0,470.0,6.67,85.99,2.47
2021-03-09,Argentina,South America,222338954,729,514488,10,12676,667,442472,59340,6389,2152910,0.97,5832,2321136,2872.0,61.0,12.5,86.0,2.46
2021-03-10,Argentina,South America,222338954,1303,515791,28,12704,1177,443649,59438,6085,2158995,0.97,19545,7270740,1867.0,739.0,6.67,86.01,2.46
2021-03-11,Argentina,South America,222338954,374,516165,10,12714,312,443961,59490,2825,2161820,0.97,4114,1246542,,512.0,9.09,86.01,2.46
2021-03-12,Argentina,South America,222338954,1155,517320,16,12730,1036,444997,59593,5876,2167696,0.97,13860,2758140,3121.0,224.0,8.33,86.02,2.46
2021-03-13,Argentina,South America,222338954,1798,519118,54,12784,1593,446590,59744,5303,2172999,0.98,25172,7627116,4779.0,339.0,7.14,86.03,2.46
2021-03-14,Argentina,South America,222338954,1300,520418,44,12828,1227,447817,59773,6517,2179516,0.98,16900,1808300,644.0,411.0,7.69,86.05,2.46
2021-03-15,Argentina,South America,222338954,1283,521701,43,12871,1190,449007,59823,8228,2187744,0.98,23094,2378682,3526.0,583.0,5.56,86.07,2.47
2021-03-16,Argentina,South America,222338954,1728,523429,47,12918,1594,450601,59910,5886,2193630,0.99,25920,4743360,1379.0,694.0,6.67,86.09,2.47
2021-03-17,Argentina,South America,222338954,720,524149,21,12939,576,451177,60033,7347,2200977,0.99,12960,1620000,1180.0,452.0,5.56,86.08,2.47
2021-03-18,Argentina,South America,222338954,2198,526347,37,12976,2068,453245,60126,4826,2205803,0.99,19782,6112638,4113.0,335.0,11.11,86.11,2.47
2021-03-19,Argentina,South America,222338954,1455,527802,53,13029,1320,454565,60208,2161,2207964,0.99,11640,4143840,4994.0,46.0,12.5,86.12,2.47
2021-03-20,Argentina,South America,222338954,1127,528929,17,13046,1047,455612,60271,2104,2210068,0.99,21413,3340428,737.0,35.0,5.26,86.14,2.47
2021-03-21,Argentina,South America,222338954,1547,530476,45,13091,1450,457062,60323,2749,2212817,1.0,24752,4678128,3784.0,482.0,6.25,86.16,2.47
2021-03-22,Argentina,South America,222338954,612,531088,17,13108,560,457622,60358,6929,2219746,1.0,6120,1279080,1313.0,792.0,10.0,86.17,2.47
2021-03-23,Argentina,South America,222338954,1230,532318,48,13156,1087,458709,60453,4731,2224477,1.0,9840,3857280,960.0,463.0,12.5,86.17,2.47
2021-03-24,Argentina,South America,222338954,1443,533761,53,13209,1157,459866,60686,5023,2229500,1.0,23088,6741696,3580.0,348.0,6.25,86.16,2.47
2021-03-25,Argentina,South America,222338954,1325,535086,35,13244,1099,460965,60877,5230,2234730,1.01,22525,5428525,4148.0,349.0,5.88,86.15,2.48
2021-03-26,Argentina,South America,222338954,1309,536395,31,13275,1008,461973,61147,7262,2241992,1.01,15708,3220140,1767.0,769.0,8.33,86.13,2.47
2021-03-27,Argentina,South America,222338954,1556,537951,27,13302,1299,463272,61377,891,2242883,1.01,14004,3571020,1225.0,299.0,11.11,86.12,2.47
2021-03-28,Argentina,South America,222338954,847,538798,31,13333,754,464026,61439,4979,2247862,1.01,11858,4636478,4833.0,767.0,7.14,86.12,2.47
2021-03-29,Argentina,South America,222338954,1055,539853,19,13352,907,464933,61568,6124,2253986,1.01,20045,5552465,1038.0,223.0,5.26,86.12,2.47
2021-03-30,Argentina,South America,222338954,1720,541573,58,13410,1619,466552,61611,1185,2255171,1.01,15480,3730680,2792.0,703.0,11.11,86.15,2.48
2021-03-31,Argentina,South America,222338954,724,542297,25,13435,544,467096,61766,1541,2256712,1.01,9412,2908308,1817.0,503.0,7.69,86.13,2.48
2021-04-01,Argentina,South America,222338954,1042,543339,27,13462,856,467952,61925,6321,2263033,1.02,18756,1931868,,300.0,5.56,86.13,2.48
2021-04-02,Argentina,South America,222338954,1051,544390,30,13492,924,468876,62022,3478,2266511,1.02,17867,2483513,104.0,633.0,5.88,86.13,2.48
2021-04-03,Argentina,South America,222338954,1435,545825,56,13548,1338,470214,62063,5337,2271848,1.02,14350,4520250,1107.0,303.0,10.0,86.15,2.48
2021-04-04,Argentina,South America,222338954,2220,548045,87,13635,1681,471895,62515,6456,2278304,1.02,28860,5743140,1127.0,142.0,7.69,86.11,2.49
2021-04-05,Argentina,South America,222338954,1506,549551,30,13665,1387,473282,62604,5236,2283540,1.03,16566,2716824,1714.0,371.0,9.09,86.12,2.49
2021-04-06,Argentina,South America,222338954,67,549618,2,13667,51,473333,62618,8182,2291722,1.03,804,122208,1686.0,490.0,8.33,86.12,2.49
2021-04-07,Argentina,South America,222338954,1512,551130,43,13710,1274,474607,62813,7605,2299327,1.03,18144,7058016,976.0,317.0,8.33,86.12,2.49
2021-04-08,Argentina,South America,222338954,1191,552321,25,13735,1012,475619,62967,5025,2304352,1.04,20247,7916577,2770.0,257.0,5.88,86.11,2.49
2021-04-09,Argentina,South America,222338954,1741,554062,37,13772,1323,476942,63348,3654,2308006,1.04,24374,6873468,2933.0,686.0,7.14,86.08,2.49
2021-04-10,Argentina,South America,222338954,844,554906,29,13801,766,477708,63397,8677,2316683,1.04,15192,5377968,1167.0,288.0,5.56,86.09,2.49
2021-04-11,Argentina,South America,222338954,2001,556907,25,13826,1556,479264,63817,7256,2323939,1.05,18009,2557278,888.0,555.0,11.11,86.06,2.48
2021-04-12,Argentina,South America,222338954,1089,557996,20,13846,1052,480316,63834,4243,2328182,1.05,17424,1759824,4419.0,730.0,6.25,86.08,2.48
2021-04-13,Argentina,South America,222338954,1355,559351,35,13881,1266,481582,63888,840,2329022,1.05,21680,3425440,1375.0,349.0,6.25,86.1,2.48
2021-04-14,Argentina,South America,222338954,1949,561300,53,13934,1695,483277,64089,2705,2331727,1.05,15592,4849112,1423.0,409.0,12.5,86.1,2.48
2021-04-15,Argentina,South America,222338954,630,561930,24,13958,562,483839,64133,5574,2337301,1.05,11340,4184460,4056.0,105.0,5.56,86.1,2.48
2021-04-16,Argentina,South America,222338954,507,562437,8,13966,388,484227,64244,2374,2339675,1.05,9633,2013297,4166.0,593.0,5.26,86.09,2.48
2021-04-17,Argentina,South America,222338954,2202,564639,24,13990,1842,486069,64580,2922,2342597,1.05,28626,4723290,3292.0,460.0,7.69,86.08,2.48
2021-04-18,Argentina,South America,222338954,1635,566274,17,14007,1403,487472,64795,5827,2348424,1.06,19620,4787280,4306.0,571.0,8.33,86.08,2.47
2021-04-19,Argentina,South America,222338954,798,567072,23,14030,722,488194,64848,4779,2353203,1.06,11172,2178540,1589.0,365.0,7.14,86.09,2.47
2021-04-20,Argentina,South America,222338954,1452,568524,37,14067,1215,489409,65048,4832,2358035,1.06,27588,7503936,3144.0,491.0,5.26,86.08,2.47
2021-04-21,Argentina,South America,222338954,1621,570145,53,14120,1367,490776,65249,7920,2365955,1.06,21073,5752929,2861.0,506.0,7.69,86.08,2.48
2021-04-22,Argentina,South America,222338954,1172,571317,19,14139,1045,491821,65357,3905,2369860,1.07,14064,1842384,3855.0,479.0,8.33,86.09,2.47
2021-04-23,Argentina,South America,222338954,1029,572346,24,14163,986,492807,65376,3214,2373074,1.07,14406,4898040,1468.0,217.0,7.14,86.1,2.47
2021-04-24,Argentina,South America,222338954,419,572765,6,14169,330,493137,65459,5233,2378307,1.07,3352,1143032,499.0,295.0,12.5,86.1,2.47
2021-04-25,Argentina,South America,222338954,2211,574976,35,14204,1892,495029,65743,6354,2384661,1.07,37587,12779580,1242.0,355.0,5.88,86.1,2.47
2021-04-26,Argentina,South America,222338954,1017,575993,28,14232,977,496006,65755,4581,2389242,1.07,17289,4685319,3577.0,736.0,5.88,86.11,2.47
2021-04-27,Argentina,South America,222338954,1388,577381,28,14260,1313,497319,65802,5100,2394342,1.08,24984,5046768,3430.0,670.0,5.56,86.13,2.47
2021-04-28,Argentina,South America,222338954,1025,578406,24,14284,787,498106,66016,5050,2399392,1.08,14350,2396450,1893.0,579.0,7.14,86.12,2.47
2021-04-29,Argentina,South America,222338954,737,579143,22,14306,600,498706,66131,5024,2404416,1.08,7370,891770,1538.0,118.0,10.0,86.11,2.47
2021-04-30,Argentina,South America,222338954,681,579824,25,14331,539,499245,66248,4068,2408484,1.08,8172,1822356,2304.0,123.0,8.33,86.1,2.47
2021-05-01,Argentina,South America,222338954,1981,581805,76,14407,1880,501125,66273,6428,2414912,1.09,21791,7147448,1621.0,158.0,9.09,86.13,2.48
2021-05-02,Argentina,South America,222338954,762,582567,30,14437,597,501722,66408,3622,2418534,1.09,7620,1508760,663.0,343.0,10.0,86.12,2.48
2021-05-03,Argentina,South America,222338954,1768,584335,56,14493,1392,503114,66728,6128,2424662,1.09,24752,8366176,2570.0,677.0,7.14,86.1,2.48
2021-05-04,Argentina,South America,222338954,1659,585994,51,14544,1295,504409,67041,5848,2430510,1.09,16590,6353970,429.0,462.0,10.0,86.08,2.48
2021-05-05,Argentina,South America,222338954,1100,587094,30,14574,833,505242,67278,669,2431179,1.09,14300,5062200,4371.0,619.0,7.69,86.06,2.48
2021-05-06,Argentina,South America,222338954,1165,588259,33,14607,1003,506245,67407,7306,2438485,1.1,13980,2278740,4245.0,761.0,8.33,86.06,2.48
2021-05-07,Argentina,South America,222338954,1308,589567,21,14628,1241,507486,67453,3457,2441942,1.1,20928,3139200,2298.0,491.0,6.25,86.08,2.48
2021-05-08,Argentina,South America,222338954,1012,590579,25,14653,794,508280,67646,8763,2450705,1.1,8096,1926848,,653.0,12.5,86.06,2.48
2021-05-09,Argentina,South America,222338954,1235,591814,42,14695,927,509207,67912,4121,2454826,1.1,12350,1803100,616.0,482.0,10.0,86.04,2.48
2021-05-10,Argentina,South America,222338954,1019,592833,14,14709,808,510015,68109,3035,2457861,1.11,12228,1357308,4678.0,562.0,8.33,86.03,2.48
2021-05-11,Argentina,South America,222338954,1111,593944,38,14747,845,510860,68337,6935,2464796,1.11,11110,3255230,969.0,546.0,10.0,86.01,2.48
2021-05-12,Argentina,South America,222338954,473,594417,11,14758,417,511277,68382,3888,2468684,1.11,8041,2331890,4582.0,272.0,5.88,86.01,2.48
2021-05-13,Argentina,South America,222338954,1737,596154,19,14777,1600,512877,68500,4500,2473184,1.11,20844,2501280,313.0,139.0,8.33,86.03,2.48
2021-05-14,Argentina,South America,222338954,1535,597689,33,14810,1186,514063,68816,5139,2478323,1.11,13815,3978720,2207.0,407.0,11.11,86.01,2.48
